index,data,is_discord,cluster_belong
17666,4.97,N,4
17667,4.98,N,12
17668,4.98,N,12
17669,4.98,N,7
17670,4.96,N,6
17671,4.95,N,3
17672,4.95,N,6
17673,4.96,N,7
17674,4.95,N,7
17675,4.95,N,11
17676,4.91,N,17
17677,4.9,N,7
17678,4.93,N,7
17679,4.96,N,6
17680,4.92,N,7
17681,4.87,N,7
17682,4.86,N,7
17683,4.89,N,25
17684,4.94,N,7
17685,4.97,N,7
17686,5,N,12
17687,4.99,N,15
17688,4.98,N,15
17689,4.94,N,15
17690,4.93,N,15
17691,4.92,N,7
17692,4.93,N,7
17693,4.94,N,7
17694,4.95,N,0
17695,4.93,N,7
17696,4.92,N,17
17697,4.91,N,7
17698,4.91,N,27
17699,4.93,N,7
17700,4.93,N,1
17701,4.93,N,7
17702,4.91,N,8
17703,4.91,N,12
17704,4.9,N,7
17705,4.91,N,7
17706,4.91,N,1
17707,4.89,N,7
17708,4.9,N,21
17709,4.91,N,7
17710,4.91,N,11
17711,4.92,N,12
17712,4.91,N,12
17713,4.88,N,12
17714,4.89,N,18
17715,4.9,N,6
17716,4.9,N,3
17717,4.89,N,6
17718,4.88,N,4
17719,4.88,N,25
17720,4.89,N,11
17721,4.88,N,17
17722,4.89,N,7
17723,4.88,N,21
17724,4.88,N,6
17725,4.87,N,7
17726,4.88,N,7
17727,4.89,N,12
17728,4.9,N,25
17729,4.9,N,12
17730,4.88,N,6
17731,4.86,N,15
17732,4.85,N,7
17733,4.86,N,7
17734,4.87,N,7
17735,4.9,N,0
17736,4.9,N,12
17737,4.9,N,12
17738,4.9,N,17
17739,4.9,N,17
17740,4.88,N,6
17741,4.9,N,6
17742,4.9,N,20
17743,4.9,N,1
17744,4.9,N,17
17745,4.91,N,17
17746,4.89,N,12
17747,4.88,N,7
17748,4.87,N,0
17749,4.86,N,0
17750,4.87,N,1
17751,4.9,N,21
17752,4.92,N,10
17753,4.89,N,10
17754,4.85,N,12
17755,4.85,N,12
17756,4.9,N,3
17757,4.95,N,1
17758,4.95,N,6
17759,4.93,N,6
17760,4.92,N,12
17761,4.92,N,13
17762,4.92,N,14
17763,4.92,N,0
17764,4.92,N,3
17765,4.9,N,2
17766,4.9,N,2
17767,4.9,N,27
17768,4.9,N,11
17769,4.91,N,4
17770,4.89,N,26
17771,4.9,N,25
17772,4.89,N,8
17773,4.88,N,8
17774,4.9,N,3
17775,4.9,N,3
17776,4.89,N,25
17777,4.88,N,12
17778,4.9,N,3
17779,4.93,N,15
17780,4.95,N,15
17781,4.94,N,6
17782,4.93,N,3
17783,4.91,N,6
17784,4.88,N,7
17785,4.88,N,0
17786,4.91,N,4
17787,4.91,N,24
17788,4.9,N,7
17789,4.9,N,27
17790,4.9,N,17
17791,4.92,N,17
17792,4.94,N,8
17793,4.95,N,1
17794,4.93,N,5
17795,4.9,N,20
17796,4.9,N,12
17797,4.88,N,24
17798,4.9,N,24
17799,4.9,N,24
17800,4.9,N,0
17801,4.9,N,21
17802,4.91,N,27
17803,4.89,N,13
17804,4.88,N,21
17805,4.89,N,18
17806,4.91,N,20
17807,4.92,N,23
17808,4.91,N,6
17809,4.92,N,22
17810,4.92,N,3
17811,4.91,N,11
17812,4.89,N,22
17813,4.9,N,0
17814,4.94,N,0
17815,4.96,N,0
17816,4.95,N,14
17817,4.93,N,9
17818,4.91,N,9
17819,4.91,N,9
17820,4.91,N,2
17821,4.91,N,6
17822,4.92,N,1
17823,4.95,N,2
17824,4.95,N,8
17825,4.91,N,17
17826,4.89,N,12
17827,4.9,N,26
17828,4.91,N,1
17829,4.95,N,1
17830,4.96,N,6
17831,4.94,N,3
17832,4.94,N,12
17833,4.95,N,12
17834,4.98,N,14
17835,4.98,N,22
17836,4.97,N,6
17837,4.97,N,6
17838,4.98,N,16
17839,5,N,14
17840,5.01,N,9
17841,5.04,N,14
17842,5.06,N,9
17843,5.05,N,2
17844,5.03,N,16
17845,5.06,N,16
17846,5.09,N,9
17847,5.12,N,9
17848,5.11,N,9
17849,5.08,N,9
17850,5.07,N,19
17851,5.1,N,1
17852,5.15,N,9
17853,5.18,N,9
17854,5.18,N,9
17855,5.16,N,19
17856,5.13,N,19
17857,5.07,N,19
17858,5.05,N,2
17859,5.02,N,2
17860,4.98,N,2
17861,4.94,N,2
17862,4.91,N,26
17863,4.86,N,26
17864,4.84,N,26
17865,4.84,N,26
17866,4.83,N,26
17867,4.84,N,26
17868,4.83,N,26
17869,4.87,N,26
17870,4.91,N,3
17871,4.92,N,3
17872,4.91,N,3
17873,4.89,N,3
17874,4.86,N,14
17875,4.84,N,2
17876,4.85,N,2
17877,4.86,N,2
17878,4.87,N,2
17879,4.87,N,11
17880,4.84,N,11
17881,4.84,N,11
17882,4.86,N,8
17883,4.87,N,8
17884,4.86,N,6
17885,4.85,N,6
17886,4.85,N,8
17887,4.86,N,25
17888,4.86,N,25
17889,4.86,N,24
17890,4.84,N,1
17891,4.85,N,7
17892,4.87,N,21
17893,4.87,N,21
17894,4.87,N,13
17895,4.85,N,12
17896,4.84,N,12
17897,4.82,N,10
17898,4.79,N,6
17899,4.8,N,6
17900,4.84,N,3
17901,4.91,N,3
17902,4.92,N,17
17903,4.9,N,17
17904,4.84,N,13
17905,4.78,N,13
17906,4.76,N,1
17907,4.76,N,1
17908,4.75,N,6
17909,4.75,N,23
17910,4.75,N,12
17911,4.78,N,12
17912,4.81,N,17
17913,4.81,N,17
17914,4.73,N,6
17915,4.65,N,21
17916,4.59,N,1
17917,4.57,N,1
17918,4.59,N,4
17919,4.59,N,4
17920,4.6,N,12
17921,4.58,N,7
17922,4.52,N,11
17923,4.46,N,3
17924,4.42,N,21
17925,4.4,N,21
17926,4.37,N,21
17927,4.34,N,4
17928,4.3,N,4
17929,4.26,N,12
17930,4.23,N,18
17931,4.24,N,7
17932,4.21,N,3
17933,4.21,N,3
17934,4.23,N,7
17935,4.29,N,7
17936,4.35,N,12
17937,4.37,N,12
17938,4.39,N,12
17939,4.42,N,7
17940,4.5,N,6
17941,4.58,N,6
17942,4.65,N,6
17943,4.67,N,5
17944,4.7,N,17
17945,4.71,N,17
17946,4.75,N,17
17947,4.81,N,5
17948,4.86,N,5
17949,4.9,N,5
17950,4.9,N,5
17951,4.89,N,5
17952,4.9,N,5
17953,4.93,N,5
17954,4.96,N,5
17955,4.99,N,5
17956,4.97,N,19
17957,4.96,N,19
17958,4.95,N,19
17959,4.95,N,19
17960,4.96,N,19
17961,4.95,N,19
17962,4.93,N,19
17963,4.94,N,19
17964,4.95,N,26
17965,4.94,N,26
17966,4.91,N,26
17967,4.89,N,26
17968,4.89,N,26
17969,4.9,N,26
17970,4.9,N,26
17971,4.93,N,26
17972,5.01,N,3
17973,5.09,N,3
17974,5.07,N,3
17975,5,N,3
17976,4.97,N,14
17977,4.97,N,14
17978,4.99,N,2
17979,5.01,N,2
17980,4.98,N,2
17981,4.98,N,2
17982,4.98,N,11
17983,5,N,11
17984,5.05,N,8
17985,5.07,N,8
17986,5.04,N,6
17987,4.98,N,6
17988,4.97,N,1
17989,4.96,N,1
17990,4.97,N,24
17991,4.99,N,24
17992,4.97,N,24
17993,4.97,N,3
17994,5,N,27
17995,5.04,N,27
17996,5.06,N,13
17997,5.05,N,21
17998,5.04,N,10
17999,5.04,N,10
18000,5.03,N,9
18001,5.02,N,23
18002,5.04,N,24
18003,5.05,N,24
18004,5.04,N,24
18005,5.03,N,11
18006,5.01,N,13
18007,5.01,N,0
18008,5.03,N,0
18009,5.06,N,0
18010,5.07,N,9
18011,5.07,N,10
18012,5.05,N,10
18013,5.05,N,24
18014,5.07,N,16
18015,5.07,N,22
18016,5.08,N,22
18017,5.06,N,1
18018,5.04,N,0
18019,5.04,N,0
18020,5.07,N,0
18021,5.1,N,23
18022,5.08,N,9
18023,5.05,N,9
18024,5.05,N,9
18025,5.07,N,2
18026,5.09,N,1
18027,5.08,N,1
18028,5.07,N,6
18029,5.09,N,10
18030,5.09,N,13
18031,5.09,N,13
18032,5.13,N,22
18033,5.21,N,22
18034,5.2,N,9
18035,5.15,N,19
18036,5.11,N,19
18037,5.11,N,14
18038,5.12,N,2
18039,5.12,N,23
18040,5.11,N,9
18041,5.08,N,2
18042,5.04,N,2
18043,5.03,N,2
18044,5.03,N,26
18045,5.03,N,26
18046,5.01,N,4
18047,4.99,N,4
18048,4.97,N,1
18049,4.96,N,1
18050,4.96,N,3
18051,4.96,N,3
18052,4.95,N,3
18053,4.97,N,3
18054,4.98,N,11
18055,4.98,N,13
18056,4.95,N,11
18057,4.96,N,3
18058,4.95,N,18
18059,4.94,N,23
18060,4.93,N,4
18061,4.94,N,4
18062,4.97,N,4
18063,4.99,N,17
18064,4.99,N,17
18065,4.97,N,17
18066,4.96,N,17
18067,4.96,N,5
18068,4.95,N,1
18069,4.95,N,1
18070,4.96,N,7
18071,4.95,N,24
18072,4.94,N,7
18073,4.94,N,7
18074,4.95,N,7
18075,4.96,N,21
18076,4.93,N,21
18077,4.9,N,21
18078,4.87,N,7
18079,4.87,N,10
18080,4.9,N,12
18081,4.93,N,12
18082,4.93,N,7
18083,4.94,N,3
18084,4.93,N,15
18085,4.95,N,15
18086,4.95,N,15
18087,4.95,N,14
18088,4.94,N,14
18089,4.94,N,14
18090,4.9,N,7
18091,4.9,N,23
18092,4.9,N,24
18093,4.93,N,24
18094,4.95,N,7
18095,4.94,N,8
18096,4.91,N,17
18097,4.88,N,17
18098,4.87,N,7
18099,4.86,N,1
18100,4.84,N,20
18101,4.82,N,20
18102,4.84,N,7
18103,4.87,N,3
18104,4.9,N,3
18105,4.91,N,15
18106,4.89,N,15
18107,4.87,N,21
18108,4.85,N,21
18109,4.89,N,21
18110,4.92,N,7
18111,4.92,N,23
18112,4.9,N,23
18113,4.89,N,9
18114,4.87,N,17
18115,4.87,N,2
18116,4.88,N,2
18117,4.87,N,1
18118,4.86,N,1
18119,4.87,N,0
18120,4.85,N,0
18121,4.84,N,4
18122,4.85,N,7
18123,4.86,N,18
18124,4.86,N,18
18125,4.83,N,21
18126,4.82,N,21
18127,4.83,N,25
18128,4.84,N,25
18129,4.84,N,4
18130,4.83,N,12
18131,4.84,N,15
18132,4.84,N,15
18133,4.85,N,15
18134,4.86,N,15
18135,4.86,N,6
18136,4.86,N,6
18137,4.86,N,14
18138,4.84,N,14
18139,4.83,N,24
18140,4.82,N,24
18141,4.81,N,24
18142,4.82,N,24
18143,4.84,N,17
18144,4.86,N,17
18145,4.87,N,17
18146,4.88,N,17
18147,4.88,N,10
18148,4.87,N,10
18149,4.84,N,20
18150,4.83,N,20
18151,4.86,N,1
18152,4.88,N,1
18153,4.9,N,24
18154,4.88,N,15
18155,4.86,N,13
18156,4.87,N,13
18157,4.87,N,13
18158,4.87,N,21
18159,4.87,N,6
18160,4.86,N,6
18161,4.85,N,23
18162,4.86,N,18
18163,4.85,N,4
18164,4.87,N,4
18165,4.88,N,11
18166,4.89,N,8
18167,4.88,N,8
18168,4.84,N,8
18169,4.84,N,0
18170,4.87,N,4
18171,4.89,N,23
18172,4.88,N,23
18173,4.87,N,9
18174,4.85,N,15
18175,4.83,N,11
18176,4.83,N,11
18177,4.84,N,1
18178,4.86,N,0
18179,4.88,N,21
18180,4.87,N,8
18181,4.85,N,12
18182,4.86,N,24
18183,4.91,N,12
18184,4.91,N,6
18185,4.9,N,6
18186,4.88,N,1
18187,4.87,N,22
18188,4.87,N,0
18189,4.88,N,0
18190,4.87,N,23
18191,4.88,N,0
18192,4.89,N,21
18193,4.9,N,16
18194,4.9,N,16
18195,4.88,N,27
18196,4.86,N,6
18197,4.86,N,1
18198,4.87,N,1
18199,4.89,N,1
18200,4.9,N,1
18201,4.9,N,3
18202,4.87,N,3
18203,4.86,N,15
18204,4.86,N,11
18205,4.86,N,0
18206,4.86,N,0
18207,4.88,N,21
18208,4.88,N,18
18209,4.86,N,9
18210,4.87,N,9
18211,4.87,N,9
18212,4.89,N,4
18213,4.88,N,16
18214,4.85,N,1
18215,4.84,N,1
18216,4.85,N,1
18217,4.88,N,0
18218,4.89,N,4
18219,4.9,N,12
18220,4.89,N,12
18221,4.89,N,16
18222,4.87,N,6
18223,4.85,N,6
18224,4.86,N,6
18225,4.89,N,1
18226,4.9,N,4
18227,4.89,N,12
18228,4.87,N,17
18229,4.87,N,3
18230,4.9,N,15
18231,4.93,N,6
18232,4.98,N,5
18233,4.99,N,0
18234,4.98,N,0
18235,4.95,N,14
18236,4.96,N,9
18237,4.97,N,9
18238,4.98,N,24
18239,4.99,N,2
18240,5.02,N,16
18241,5.03,N,16
18242,5.05,N,13
18243,5.09,N,10
18244,5.11,N,9
18245,5.11,N,9
18246,5.09,N,10
18247,5.07,N,6
18248,5.07,N,9
18249,5.12,N,24
18250,5.13,N,24
18251,5.12,N,14
18252,5.1,N,19
18253,5.08,N,13
18254,5.07,N,0
18255,5.02,N,2
18256,4.97,N,2
18257,4.94,N,3
18258,4.88,N,18
18259,4.84,N,26
18260,4.84,N,26
18261,4.85,N,11
18262,4.85,N,3
18263,4.84,N,1
18264,4.81,N,26
18265,4.81,N,2
18266,4.81,N,11
18267,4.84,N,3
18268,4.83,N,3
18269,4.81,N,4
18270,4.79,N,12
18271,4.8,N,3
18272,4.82,N,11
18273,4.83,N,11
18274,4.84,N,6
18275,4.85,N,4
18276,4.84,N,4
18277,4.82,N,12
18278,4.8,N,17
18279,4.81,N,4
18280,4.84,N,4
18281,4.85,N,6
18282,4.83,N,5
18283,4.84,N,17
18284,4.86,N,17
18285,4.87,N,17
18286,4.86,N,5
18287,4.86,N,5
18288,4.85,N,5
18289,4.83,N,20
18290,4.82,N,1
18291,4.83,N,24
18292,4.85,N,24
18293,4.84,N,7
18294,4.83,N,19
18295,4.81,N,21
18296,4.81,N,21
18297,4.81,N,21
18298,4.8,N,3
18299,4.82,N,10
18300,4.81,N,10
18301,4.8,N,12
18302,4.8,N,3
18303,4.83,N,3
18304,4.86,N,3
18305,4.85,N,15
18306,4.85,N,11
18307,4.92,N,14
18308,4.99,N,14
18309,4.97,N,14
18310,4.88,N,4
18311,4.79,N,9
18312,4.76,N,23
18313,4.77,N,24
18314,4.8,N,24
18315,4.81,N,2
18316,4.8,N,8
18317,4.72,N,17
18318,4.67,N,17
18319,4.64,N,25
18320,4.6,N,25
18321,4.55,N,20
18322,4.47,N,20
18323,4.36,N,1
18324,4.3,N,3
18325,4.26,N,3
18326,4.25,N,3
18327,4.23,N,3
18328,4.24,N,21
18329,4.27,N,21
18330,4.31,N,21
18331,4.31,N,3
18332,4.34,N,12
18333,4.42,N,12
18334,4.52,N,12
18335,4.6,N,4
18336,4.66,N,6
18337,4.73,N,6
18338,4.77,N,6
18339,4.8,N,16
18340,4.83,N,17
18341,4.87,N,17
18342,4.89,N,17
18343,4.91,N,5
18344,4.92,N,5
18345,4.91,N,5
18346,4.89,N,5
18347,4.88,N,5
18348,4.88,N,20
18349,4.9,N,20
18350,4.91,N,20
18351,4.92,N,19
18352,4.91,N,19
18353,4.91,N,19
18354,4.93,N,19
18355,4.92,N,19
18356,4.9,N,19
18357,4.9,N,1
18358,4.9,N,1
18359,4.89,N,2
18360,4.9,N,3
18361,4.96,N,3
18362,5.03,N,3
18363,5.02,N,26
18364,4.96,N,2
18365,4.9,N,8
18366,4.87,N,2
18367,4.89,N,1
18368,4.95,N,4
18369,5,N,4
18370,4.99,N,4
18371,4.96,N,11
18372,4.94,N,11
18373,4.94,N,11
18374,4.95,N,1
18375,4.94,N,2
18376,4.92,N,0
18377,4.93,N,0
18378,4.93,N,4
18379,4.97,N,4
18380,4.99,N,9
18381,4.98,N,24
18382,5.01,N,6
18383,5.06,N,8
18384,5.06,N,16
18385,5.04,N,1
18386,5.02,N,12
18387,5.01,N,12
18388,5,N,0
18389,4.99,N,23
18390,4.98,N,24
18391,4.96,N,24
18392,4.91,N,2
18393,4.91,N,2
18394,4.94,N,0
18395,4.98,N,0
18396,5.07,N,10
18397,5.15,N,10
18398,5.16,N,6
18399,5.14,N,6
18400,5.1,N,22
18401,5.07,N,22
18402,5.06,N,22
18403,5.06,N,1
18404,5.08,N,0
18405,5.07,N,0
18406,5.07,N,0
18407,5.07,N,11
18408,5.07,N,9
18409,5.06,N,2
18410,5.06,N,2
18411,5.07,N,18
18412,5.08,N,1
18413,5.05,N,4
18414,5,N,4
18415,4.97,N,4
18416,5,N,25
18417,5.03,N,25
18418,5.07,N,25
18419,5.14,N,15
18420,5.17,N,21
18421,5.15,N,15
18422,5.12,N,15
18423,5.07,N,12
18424,5.03,N,23
18425,5.03,N,23
18426,5.05,N,23
18427,5.05,N,24
18428,5.06,N,11
18429,5.06,N,11
18430,5.06,N,17
18431,5.04,N,17
18432,5.02,N,21
18433,4.97,N,7
18434,4.96,N,1
18435,4.96,N,20
18436,4.98,N,18
18437,4.99,N,7
18438,4.98,N,7
18439,4.97,N,15
18440,4.98,N,15
18441,4.98,N,15
18442,4.96,N,21
18443,4.93,N,21
18444,4.93,N,7
18445,4.94,N,7
18446,4.98,N,12
18447,5.01,N,9
18448,5.02,N,17
18449,5.02,N,17
18450,4.99,N,15
18451,4.98,N,16
18452,4.98,N,5
18453,4.96,N,1
18454,4.93,N,0
18455,4.93,N,0
18456,4.98,N,24
18457,5,N,7
18458,4.95,N,17
18459,4.94,N,16
18460,4.95,N,27
18461,4.93,N,21
18462,4.94,N,1
18463,4.92,N,1
18464,4.96,N,20
18465,4.99,N,12
18466,4.96,N,12
18467,4.93,N,3
18468,4.92,N,3
18469,4.94,N,3
18470,4.94,N,1
18471,4.98,N,0
18472,5,N,0
18473,4.97,N,13
18474,4.94,N,12
18475,4.95,N,9
18476,4.94,N,23
18477,4.91,N,6
18478,4.85,N,6
18479,4.84,N,1
18480,4.93,N,2
18481,5.01,N,25
18482,5.05,N,12
18483,5.04,N,12
18484,5.02,N,10
18485,4.97,N,15
18486,4.92,N,6
18487,4.86,N,6
18488,4.86,N,3
18489,4.91,N,23
18490,4.94,N,0
18491,4.93,N,4
18492,4.88,N,13
18493,4.89,N,15
18494,4.93,N,16
18495,4.96,N,6
18496,4.95,N,6
18497,4.9,N,0
18498,4.87,N,10
18499,4.95,N,12
18500,5,N,24
18501,4.98,N,24
18502,4.91,N,24
18503,4.88,N,16
18504,4.87,N,0
18505,4.89,N,0
18506,4.91,N,0
18507,4.89,N,0
18508,4.84,N,10
18509,4.82,N,10
18510,4.84,N,9
18511,4.9,N,24
18512,4.9,N,3
18513,4.85,N,3
18514,4.78,N,8
18515,4.75,N,1
18516,4.85,N,11
18517,4.98,N,1
18518,5.03,N,22
18519,5.04,N,12
18520,5.05,N,12
18521,5.02,N,11
18522,4.95,N,14
18523,4.9,N,3
18524,4.9,N,4
18525,4.91,N,2
18526,4.92,N,2
18527,4.85,N,2
18528,4.8,N,17
18529,4.84,N,4
18530,4.98,N,26
18531,5.06,N,8
18532,5.02,N,27
18533,4.92,N,8
18534,4.87,N,1
18535,4.89,N,1
18536,4.95,N,20
18537,4.96,N,23
18538,4.9,N,3
18539,4.84,N,24
18540,4.83,N,7
18541,4.85,N,11
18542,4.9,N,11
18543,5,N,21
18544,5.08,N,10
18545,5.05,N,8
18546,4.99,N,8
18547,4.96,N,10
18548,4.96,N,6
18549,4.93,N,23
18550,4.91,N,4
18551,4.9,N,1
18552,4.9,N,0
18553,4.86,N,11
18554,4.81,N,11
18555,4.82,N,11
18556,4.96,N,21
18557,5.05,N,10
18558,5.06,N,10
18559,5.02,N,6
18560,4.97,N,6
18561,4.94,N,6
18562,4.91,N,23
18563,4.88,N,4
18564,4.87,N,1
18565,4.94,N,0
18566,4.97,N,11
18567,4.97,N,13
18568,4.97,N,13
18569,4.96,N,27
18570,4.96,N,10
18571,4.95,N,5
18572,4.93,N,6
18573,4.92,N,20
18574,4.88,N,23
18575,4.84,N,24
18576,4.87,N,4
18577,4.96,N,25
18578,5.07,N,13
18579,5.07,N,13
18580,5,N,8
18581,4.93,N,21
18582,4.92,N,5
18583,4.94,N,20
18584,4.92,N,23
18585,4.92,N,23
18586,4.9,N,24
18587,4.92,N,3
18588,4.96,N,11
18589,5.01,N,11
18590,5.03,N,13
18591,5.01,N,13
18592,4.98,N,8
18593,5,N,0
18594,5.04,N,10
18595,5.04,N,23
18596,5.01,N,6
18597,4.98,N,24
18598,5.04,N,24
18599,5.14,N,16
18600,5.18,N,14
18601,5.13,N,16
18602,5.1,N,0
18603,5.15,N,0
18604,5.21,N,5
18605,5.23,N,9
18606,5.16,N,9
18607,5.11,N,9
18608,5.1,N,9
18609,5.15,N,24
18610,5.27,N,1
18611,5.27,N,1
18612,5.21,N,1
18613,5.09,N,13
18614,5.01,N,26
18615,5.01,N,19
18616,5.07,N,19
18617,5.08,N,3
18618,5.02,N,3
18619,4.95,N,26
18620,4.9,N,26
18621,4.87,N,11
18622,4.89,N,3
18623,4.89,N,26
18624,4.88,N,26
18625,4.87,N,2
18626,4.86,N,11
18627,4.85,N,3
18628,4.87,N,3
18629,4.94,N,4
18630,4.95,N,4
18631,4.89,N,11
18632,4.84,N,11
18633,4.88,N,8
18634,4.96,N,4
18635,4.94,N,4
18636,4.88,N,4
18637,4.88,N,14
18638,4.91,N,17
18639,4.93,N,11
18640,4.94,N,24
18641,4.96,N,5
18642,4.96,N,5
18643,4.92,N,8
18644,4.93,N,17
18645,4.88,N,0
18646,4.85,N,24
18647,4.86,N,20
18648,4.89,N,20
18649,4.93,N,20
18650,4.93,N,27
18651,4.94,N,15
18652,4.95,N,15
18653,4.89,N,10
18654,4.85,N,10
18655,4.79,N,20
18656,4.79,N,21
18657,4.92,N,3
18658,5.09,N,24
18659,5.12,N,24
18660,5.04,N,9
18661,5.02,N,11
18662,5.07,N,13
18663,5.15,N,1
18664,5.23,N,16
18665,5.26,N,6
18666,5.19,N,9
18667,5.11,N,9
18668,5.08,N,14
18669,5.11,N,24
18670,5.13,N,24
18671,5.15,N,2
18672,5.15,N,2
18673,5.14,N,13
18674,5.15,N,13
18675,5.13,N,10
18676,5.07,N,26
18677,4.99,N,20
18678,4.93,N,23
18679,4.87,N,1
18680,4.77,N,3
18681,4.66,N,3
18682,4.55,N,11
18683,4.46,N,11
18684,4.4,N,3
18685,4.39,N,21
18686,4.4,N,21
18687,4.42,N,21
18688,4.47,N,3
18689,4.55,N,12
18690,4.65,N,12
18691,4.74,N,4
18692,4.77,N,4
18693,4.77,N,16
18694,4.79,N,16
18695,4.8,N,16
18696,4.83,N,6
18697,4.85,N,14
18698,4.84,N,14
18699,4.83,N,14
18700,4.86,N,17
18701,4.87,N,5
18702,4.84,N,5
18703,4.9,N,5
18704,4.96,N,5
18705,5.01,N,5
18706,4.99,N,5
18707,4.92,N,5
18708,4.86,N,5
18709,4.84,N,1
18710,4.86,N,1
18711,4.88,N,1
18712,4.89,N,1
18713,4.85,N,19
18714,4.79,N,19
18715,4.83,N,19
18716,4.88,N,19
18717,4.91,N,3
18718,4.9,N,3
18719,4.87,N,3
18720,4.85,N,3
18721,4.89,N,3
18722,4.96,N,22
18723,4.94,N,22
18724,4.88,N,22
18725,4.84,N,14
18726,4.84,N,2
18727,4.83,N,2
18728,4.83,N,2
18729,4.83,N,2
18730,4.82,N,2
18731,4.84,N,2
18732,4.92,N,8
18733,4.96,N,8
18734,4.92,N,8
18735,4.88,N,8
18736,4.9,N,6
18737,4.9,N,1
18738,4.86,N,1
18739,4.89,N,1
18740,4.93,N,1
18741,4.93,N,19
18742,4.9,N,13
18743,4.88,N,13
18744,4.9,N,13
18745,4.91,N,0
18746,4.9,N,6
18747,4.91,N,6
18748,4.94,N,9
18749,4.91,N,9
18750,4.86,N,17
18751,4.82,N,4
18752,4.85,N,24
18753,4.9,N,1
18754,4.94,N,1
18755,4.97,N,8
18756,4.99,N,13
18757,4.96,N,13
18758,4.97,N,12
18759,4.98,N,12
18760,4.98,N,9
18761,4.95,N,6
18762,4.94,N,6
18763,4.94,N,24
18764,4.96,N,24
18765,4.97,N,4
18766,4.98,N,4
18767,4.96,N,13
18768,4.95,N,13
18769,4.96,N,16
18770,4.99,N,6
18771,5.01,N,6
18772,4.99,N,9
18773,4.95,N,10
18774,4.93,N,12
18775,4.93,N,1
18776,4.92,N,24
18777,4.9,N,24
18778,4.9,N,24
18779,4.95,N,21
18780,4.97,N,0
18781,4.98,N,13
18782,4.98,N,13
18783,4.97,N,10
18784,4.92,N,10
18785,4.93,N,23
18786,4.94,N,20
18787,4.95,N,1
18788,4.96,N,1
18789,4.95,N,11
18790,4.92,N,13
18791,4.9,N,11
18792,4.88,N,11
18793,4.89,N,0
18794,4.92,N,21
18795,4.91,N,18
18796,4.88,N,18
18797,4.87,N,18
18798,4.85,N,18
18799,4.83,N,4
18800,4.89,N,4
18801,4.94,N,8
18802,4.95,N,8
18803,4.91,N,15
18804,4.89,N,15
18805,4.9,N,12
18806,4.88,N,4
18807,4.87,N,7
18808,4.89,N,7
18809,4.94,N,3
18810,4.93,N,15
18811,4.91,N,17
18812,4.88,N,17
18813,4.88,N,13
18814,4.87,N,0
18815,4.88,N,1
18816,4.89,N,1
18817,4.89,N,6
18818,4.86,N,24
18819,4.85,N,7
18820,4.87,N,7
18821,4.87,N,25
18822,4.88,N,1
18823,4.88,N,15
18824,4.86,N,15
18825,4.85,N,15
18826,4.84,N,12
18827,4.83,N,23
18828,4.81,N,23
18829,4.81,N,23
18830,4.86,N,3
18831,4.87,N,11
18832,4.85,N,15
18833,4.81,N,15
18834,4.8,N,12
18835,4.82,N,21
18836,4.85,N,0
18837,4.86,N,0
18838,4.84,N,6
18839,4.84,N,12
18840,4.8,N,24
18841,4.76,N,24
18842,4.73,N,17
18843,4.75,N,1
18844,4.82,N,1
18845,4.87,N,1
18846,4.84,N,27
18847,4.79,N,12
18848,4.75,N,12
18849,4.78,N,12
18850,4.82,N,20
18851,4.84,N,6
18852,4.81,N,6
18853,4.78,N,15
18854,4.77,N,15
18855,4.77,N,25
18856,4.77,N,4
18857,4.74,N,0
18858,4.73,N,21
18859,4.75,N,21
18860,4.78,N,21
18861,4.79,N,17
18862,4.81,N,9
18863,4.76,N,12
18864,4.75,N,12
18865,4.77,N,5
18866,4.79,N,1
18867,4.79,N,3
18868,4.79,N,6
18869,4.77,N,5
18870,4.74,N,12
18871,4.76,N,11
18872,4.8,N,0
18873,4.83,N,0
18874,4.82,N,6
18875,4.78,N,6
18876,4.75,N,27
18877,4.71,N,10
18878,4.73,N,0
18879,4.74,N,25
18880,4.77,N,1
18881,4.79,N,3
18882,4.81,N,16
18883,4.78,N,15
18884,4.76,N,15
18885,4.79,N,12
18886,4.79,N,10
18887,4.76,N,20
18888,4.75,N,21
18889,4.78,N,3
18890,4.83,N,24
18891,4.83,N,24
18892,4.82,N,9
18893,4.75,N,11
18894,4.72,N,13
18895,4.73,N,1
18896,4.78,N,1
18897,4.84,N,6
18898,4.87,N,9
18899,4.84,N,12
18900,4.81,N,12
18901,4.78,N,17
18902,4.78,N,24
18903,4.8,N,6
18904,4.8,N,6
18905,4.78,N,1
18906,4.78,N,0
18907,4.8,N,4
18908,4.81,N,12
18909,4.81,N,12
18910,4.79,N,10
18911,4.79,N,6
18912,4.81,N,6
18913,4.83,N,6
18914,4.82,N,22
18915,4.82,N,12
18916,4.79,N,14
18917,4.78,N,0
18918,4.79,N,0
18919,4.82,N,24
18920,4.82,N,2
18921,4.81,N,16
18922,4.77,N,9
18923,4.77,N,0
18924,4.77,N,26
18925,4.78,N,1
18926,4.82,N,1
18927,4.85,N,6
18928,4.84,N,3
18929,4.8,N,3
18930,4.77,N,13
18931,4.78,N,1
18932,4.81,N,1
18933,4.86,N,0
18934,4.82,N,19
18935,4.79,N,13
18936,4.76,N,11
18937,4.78,N,18
18938,4.81,N,23
18939,4.84,N,6
